,Date/Time,Lat,Lon,Base
799883,9/22/2014 19:37:00,40.7258,-73.9848,B02682
661727,9/2/2014 22:03:00,40.7195,-73.997,B02682
446716,9/13/2014 21:50:00,40.7294,-74.0016,B02617
507361,9/18/2014 19:59:00,40.7407,-74.0056,B02617
547305,9/21/2014 19:39:00,40.7254,-73.9764,B02617
120021,9/11/2014 17:07:00,40.759,-73.9723,B02598
584479,9/25/2014 9:10:00,40.7376,-73.9803,B02617
58232,9/4/2014 15:24:00,40.7187,-74.0002,B02598
888908,9/10/2014 7:14:00,40.8082,-73.9525,B02764
855788,9/2/2014 20:48:00,40.733,-73.9758,B02764
749320,9/15/2014 12:02:00,40.7281,-73.9828,B02682
591042,9/25/2014 18:53:00,40.7513,-73.9885,B02617
457966,9/14/2014 20:19:00,40.7555,-73.9953,B02617
714062,9/10/2014 10:53:00,40.9228,-73.8931,B02682
684306,9/5/2014 22:44:00,40.7627,-73.9787,B02682
107207,9/10/2014 7:29:00,40.7607,-73.9715,B02598
221341,9/23/2014 20:40:00,40.7336,-73.9979,B02598
914475,9/14/2014 11:58:00,40.6875,-74.0005,B02764
1024955,9/30/2014 16:40:00,40.7173,-73.9198,B02764
21866,9/18/2014 9:51:00,40.7382,-73.9836,B02512
744163,9/14/2014 12:35:00,40.7251,-74.3241,B02682
681877,9/5/2014 18:30:00,40.768,-73.9703,B02682
79768,9/6/2014 18:30:00,40.7627,-73.9757,B02598
675930,9/4/2014 23:00:00,40.7258,-74.0074,B02682
243693,9/26/2014 18:58:00,40.7196,-73.9997,B02598
866243,9/5/2014 12:21:00,40.7163,-74.0049,B02764
744041,9/14/2014 12:12:00,40.7338,-74.0018,B02682
224397,9/24/2014 10:39:00,40.7186,-74.0091,B02598
811625,9/24/2014 20:44:00,40.6736,-73.9672,B02682
1023244,9/30/2014 12:45:00,40.765,-73.9609,B02764
900062,9/12/2014 8:50:00,40.7037,-73.9895,B02764
749144,9/15/2014 11:05:00,40.7416,-73.9897,B02682
880771,9/8/2014 11:40:00,40.867,-73.8672,B02764
928242,9/16/2014 21:40:00,40.7777,-73.9811,B02764
547164,9/21/2014 19:23:00,40.7545,-73.9867,B02617
885975,9/9/2014 16:04:00,40.7214,-74.0024,B02764
567078,9/23/2014 19:06:00,40.756,-73.9714,B02617
778867,9/19/2014 17:03:00,40.7419,-73.9761,B02682
522488,9/19/2014 20:57:00,40.7388,-73.9832,B02617
597022,9/26/2014 9:59:00,40.6864,-73.9735,B02617
498795,9/18/2014 8:37:00,40.7562,-73.9908,B02617
511117,9/19/2014 0:46:00,40.7481,-73.9712,B02617
497363,9/18/2014 6:24:00,40.7368,-73.9889,B02617
384256,9/9/2014 14:59:00,40.8088,-73.9635,B02617
646620,9/30/2014 14:52:00,40.7605,-73.97,B02617
513003,9/19/2014 7:44:00,40.7226,-74.0045,B02617
520426,9/19/2014 18:51:00,40.7674,-73.9901,B02617
537646,9/20/2014 22:47:00,40.7002,-73.81,B02617
173565,9/17/2014 21:45:00,40.7322,-74.0021,B02598
214297,9/22/2014 20:01:00,40.7609,-73.9608,B02598
496216,9/17/2014 23:42:00,40.7704,-73.982,B02617
830712,9/27/2014 18:45:00,40.7191,-73.9485,B02682
997341,9/26/2014 23:36:00,40.7477,-73.9855,B02764
546778,9/21/2014 18:42:00,40.7606,-73.9679,B02617
798482,9/22/2014 15:40:00,40.7583,-73.9778,B02682
885969,9/9/2014 16:03:00,40.7037,-73.9256,B02764
407649,9/11/2014 9:39:00,40.7378,-73.9901,B02617
807589,9/24/2014 7:41:00,40.7716,-73.894,B02682
904978,9/12/2014 23:13:00,40.7299,-74.002,B02764
52482,9/3/2014 20:10:00,40.7654,-73.9681,B02598
603638,9/26/2014 19:50:00,40.7667,-73.9909,B02617
70100,9/5/2014 18:56:00,40.7656,-73.9787,B02598
631063,9/28/2014 23:06:00,40.6466,-73.7898,B02617
215648,9/23/2014 3:17:00,40.7033,-74.0113,B02598
411427,9/11/2014 16:11:00,40.7638,-73.9841,B02617
358632,9/7/2014 11:28:00,40.8211,-73.9449,B02617
545575,9/21/2014 16:45:00,40.7363,-73.9851,B02617
599329,9/26/2014 14:52:00,40.7533,-73.9927,B02617
168532,9/17/2014 12:02:00,40.7306,-73.9937,B02598
829202,9/27/2014 15:16:00,40.7681,-73.9827,B02682
315155,9/4/2014 16:20:00,40.7655,-73.982,B02617
111835,9/10/2014 17:51:00,40.7558,-73.9836,B02598
550689,9/22/2014 7:38:00,40.737,-74.0076,B02617
644611,9/30/2014 10:32:00,40.7446,-73.9804,B02617
744620,9/14/2014 14:16:00,40.7617,-73.9829,B02682
369320,9/8/2014 9:20:00,40.7177,-73.9634,B02617
139927,9/13/2014 18:00:00,40.755,-73.9778,B02598
70127,9/5/2014 18:58:00,40.7465,-73.9008,B02598
938220,9/18/2014 16:18:00,40.7562,-73.9829,B02764
878041,9/7/2014 17:04:00,40.724,-73.9843,B02764
868810,9/5/2014 20:42:00,40.7301,-73.991,B02764
871598,9/6/2014 13:12:00,40.7587,-73.9894,B02764
308239,9/4/2014 5:12:00,40.6682,-73.9771,B02617
99586,9/9/2014 9:22:00,40.7145,-74.0069,B02598
398932,9/10/2014 16:53:00,40.755,-73.9882,B02617
357405,9/7/2014 8:26:00,40.6705,-73.9855,B02617
8899,9/7/2014 18:53:00,40.7589,-73.96,B02512
2607,9/3/2014 17:34:00,40.7378,-73.9977,B02512
456930,9/14/2014 18:39:00,40.711,-73.9472,B02617
351397,9/6/2014 20:54:00,40.7596,-73.9664,B02617
396686,9/10/2014 14:08:00,40.7302,-73.7936,B02617
517167,9/19/2014 15:25:00,40.7048,-74.0148,B02617
934724,9/17/2014 22:44:00,40.6448,-73.7819,B02764
57534,9/4/2014 13:56:00,40.7375,-74.0016,B02598
243564,9/26/2014 18:47:00,40.7427,-73.9802,B02598
121401,9/11/2014 19:01:00,40.7048,-74.0104,B02598
509408,9/18/2014 21:57:00,40.7192,-73.9902,B02617
964439,9/22/2014 10:09:00,40.7233,-73.9769,B02764
342279,9/6/2014 9:51:00,40.7371,-73.9887,B02617
449870,9/14/2014 1:39:00,40.7219,-73.9578,B02617
826866,9/27/2014 3:39:00,40.726,-73.9922,B02682
682271,9/5/2014 19:07:00,40.642,-73.7893,B02682
95279,9/8/2014 17:23:00,40.7209,-74.0042,B02598
535714,9/20/2014 20:32:00,40.7021,-74.0129,B02617
574424,9/24/2014 13:37:00,40.6981,-73.9747,B02617
435108,9/13/2014 6:02:00,40.6224,-74.0277,B02617
26061,9/21/2014 20:26:00,40.6447,-73.7822,B02512
480176,9/16/2014 18:54:00,40.7202,-73.9845,B02617
435911,9/13/2014 9:12:00,40.7495,-73.9831,B02617
718758,9/10/2014 23:14:00,40.7144,-73.9656,B02682
392627,9/10/2014 6:35:00,40.7695,-73.9649,B02617
712671,9/10/2014 6:34:00,40.6116,-73.9647,B02682
463725,9/15/2014 13:07:00,40.7104,-73.9486,B02617
750730,9/15/2014 16:52:00,40.6679,-73.9472,B02682
326493,9/5/2014 10:22:00,40.7753,-73.9453,B02617
745773,9/14/2014 17:52:00,40.7524,-73.9934,B02682
61426,9/4/2014 20:08:00,40.7129,-74.0094,B02598
209550,9/22/2014 5:25:00,40.6636,-73.9852,B02598
362314,9/7/2014 16:58:00,40.7405,-74.0056,B02617
748040,9/15/2014 7:13:00,40.7285,-73.9787,B02682
421913,9/12/2014 10:01:00,40.7612,-73.9988,B02617
778631,9/19/2014 16:35:00,40.775,-73.9628,B02682
968312,9/22/2014 23:44:00,40.7945,-73.9719,B02764
774536,9/18/2014 23:53:00,40.7481,-74.0035,B02682
981359,9/25/2014 6:36:00,40.6736,-73.9684,B02764
60962,9/4/2014 19:27:00,40.732,-74.0079,B02598
75076,9/6/2014 8:57:00,40.7387,-73.9999,B02598
466212,9/15/2014 17:07:00,40.7702,-73.9913,B02617
462781,9/15/2014 10:47:00,40.7811,-73.7756,B02617
775995,9/19/2014 8:28:00,40.7688,-73.9561,B02682
188196,9/19/2014 15:37:00,40.7593,-73.9957,B02598
606802,9/26/2014 23:26:00,40.7027,-73.928,B02617
71711,9/5/2014 21:16:00,40.6742,-73.9487,B02598
307174,9/3/2014 23:01:00,40.755,-73.9705,B02617
874397,9/6/2014 21:34:00,40.685,-73.9343,B02764
946886,9/19/2014 19:04:00,40.7415,-73.9964,B02764
296626,9/3/2014 8:12:00,40.729,-73.985,B02617
278840,9/1/2014 14:49:00,40.7579,-73.9902,B02617
648623,9/30/2014 17:30:00,40.6976,-73.9941,B02617
560177,9/23/2014 6:46:00,40.7703,-73.9518,B02617
380400,9/9/2014 8:17:00,40.7705,-73.9541,B02617
506990,9/18/2014 19:40:00,40.7537,-73.9835,B02617
517606,9/19/2014 15:58:00,40.7841,-73.9738,B02617
623416,9/28/2014 8:43:00,40.7422,-74.0042,B02617
946086,9/19/2014 17:37:00,40.6452,-73.7986,B02764
182117,9/18/2014 20:49:00,40.8505,-73.9312,B02598
597912,9/26/2014 12:08:00,40.7745,-73.9614,B02617
305279,9/3/2014 20:33:00,40.7139,-74.0148,B02617
401817,9/10/2014 19:36:00,40.708,-74.0118,B02617
422934,9/12/2014 12:11:00,40.7307,-73.976,B02617
796945,9/22/2014 9:18:00,40.735,-73.9798,B02682
1022023,9/30/2014 8:31:00,40.7539,-73.9663,B02764
770213,9/18/2014 15:18:00,40.582,-73.9604,B02682
830013,9/27/2014 17:12:00,40.7483,-74.0314,B02682
51440,9/3/2014 18:19:00,40.7811,-73.9597,B02598
508968,9/18/2014 21:30:00,40.7345,-73.9999,B02617
197120,9/20/2014 14:38:00,40.7421,-73.9778,B02598
187992,9/19/2014 15:17:00,40.785,-73.9579,B02598
407204,9/11/2014 8:46:00,40.7354,-73.9796,B02617
499819,9/18/2014 10:54:00,40.7471,-73.9899,B02617
311042,9/4/2014 10:13:00,40.6811,-73.9773,B02617
597163,9/26/2014 10:19:00,40.7054,-74.0138,B02617
914350,9/14/2014 11:24:00,40.671,-73.9401,B02764
975268,9/24/2014 7:46:00,40.7218,-73.9579,B02764
462752,9/15/2014 10:43:00,40.7553,-73.9891,B02617
64747,9/5/2014 7:52:00,40.6245,-73.9662,B02598
366321,9/7/2014 23:26:00,40.6877,-73.9987,B02617
230386,9/25/2014 7:02:00,40.7192,-73.9945,B02598
214613,9/22/2014 20:46:00,40.7513,-74.0065,B02598
63955,9/5/2014 5:14:00,40.7074,-74.0071,B02598
250017,9/27/2014 15:20:00,40.7654,-73.9786,B02598
739550,9/13/2014 19:21:00,40.7731,-73.9783,B02682
644061,9/30/2014 9:09:00,40.7337,-73.9994,B02617
644593,9/30/2014 10:28:00,40.7709,-73.964,B02617
838604,9/29/2014 3:45:00,40.7671,-73.9845,B02682
32438,9/28/2014 21:19:00,40.7369,-73.9972,B02512
584331,9/25/2014 8:59:00,40.7107,-74.017,B02617
407276,9/11/2014 8:54:00,40.7472,-73.9914,B02617
611804,9/27/2014 13:42:00,40.7873,-73.9545,B02617
852389,9/1/2014 20:01:00,40.7694,-73.988,B02764
705632,9/9/2014 5:40:00,40.7882,-73.9757,B02682
606650,9/26/2014 23:14:00,40.7522,-73.9756,B02617
279955,9/1/2014 16:56:00,40.7002,-73.9165,B02617
320917,9/4/2014 21:34:00,40.7692,-73.9823,B02617
189148,9/19/2014 17:12:00,40.7531,-73.9853,B02598
964056,9/22/2014 8:37:00,40.7631,-73.9585,B02764
122102,9/11/2014 20:06:00,40.7526,-73.9891,B02598
39506,9/2/2014 5:52:00,40.7918,-73.9671,B02598
775658,9/19/2014 7:36:00,40.7748,-73.9611,B02682
540034,9/21/2014 1:27:00,40.7329,-73.9979,B02617
373495,9/8/2014 16:53:00,40.8568,-73.8866,B02617
800256,9/22/2014 20:43:00,40.7098,-73.9623,B02682
391456,9/10/2014 0:15:00,40.7247,-73.9987,B02617
990641,9/26/2014 10:09:00,40.6885,-73.9362,B02764
366457,9/8/2014 0:05:00,40.7343,-73.9915,B02617
602936,9/26/2014 19:08:00,40.741,-73.9961,B02617
227669,9/24/2014 19:12:00,40.7324,-73.997,B02598
347208,9/6/2014 16:54:00,40.7671,-73.9901,B02617
135041,9/13/2014 8:13:00,40.722,-73.9874,B02598
212513,9/22/2014 15:47:00,40.7386,-73.9847,B02598
1011331,9/28/2014 15:42:00,40.801,-73.9551,B02764
4551,9/4/2014 22:24:00,40.8577,-73.887,B02512
10693,9/9/2014 11:34:00,40.7386,-73.9867,B02512
785195,9/20/2014 14:01:00,40.7905,-73.9727,B02682
104470,9/9/2014 19:43:00,40.7566,-73.9854,B02598
199162,9/20/2014 18:20:00,40.6932,-73.9986,B02598
835111,9/28/2014 11:33:00,40.7189,-73.9975,B02682
656771,9/2/2014 6:00:00,40.7649,-73.9939,B02682
342431,9/6/2014 10:10:00,40.7289,-73.9762,B02617
521036,9/19/2014 19:26:00,40.7141,-74.0095,B02617
54399,9/4/2014 4:48:00,40.7498,-74.0045,B02598
728137,9/12/2014 10:58:00,40.704,-74.0127,B02682
582068,9/25/2014 6:14:00,40.7278,-73.9894,B02617
711489,9/9/2014 21:49:00,40.7518,-73.9925,B02682
486485,9/17/2014 10:09:00,40.7669,-73.9637,B02617
164792,9/16/2014 20:23:00,40.753,-73.9894,B02598
263933,9/29/2014 13:48:00,40.7836,-73.9797,B02598
704422,9/8/2014 20:22:00,40.7511,-73.9805,B02682
690642,9/6/2014 19:36:00,40.726,-73.9928,B02682
685556,9/6/2014 2:53:00,40.6993,-73.9409,B02682
590535,9/25/2014 18:18:00,40.7198,-73.9931,B02617
857470,9/3/2014 12:14:00,40.7713,-73.9622,B02764
323372,9/5/2014 3:59:00,40.7049,-73.9247,B02617
701981,9/8/2014 14:24:00,40.7576,-73.9739,B02682
913342,9/14/2014 2:29:00,40.7444,-74.0022,B02764
908983,9/13/2014 16:30:00,40.6858,-73.9819,B02764
845638,9/30/2014 10:44:00,40.7368,-74.0042,B02682
216527,9/23/2014 7:30:00,40.7365,-73.9787,B02598
359699,9/7/2014 13:22:00,40.7028,-73.9949,B02617
915636,9/14/2014 16:15:00,40.7769,-73.9755,B02764
670278,9/4/2014 9:19:00,40.7822,-73.9809,B02682
77905,9/6/2014 15:40:00,40.7792,-73.9599,B02598
954557,9/20/2014 18:28:00,40.7499,-73.9842,B02764
882643,9/8/2014 19:31:00,40.7494,-73.9835,B02764
970882,9/23/2014 14:51:00,40.7151,-74.0051,B02764
250702,9/27/2014 16:40:00,40.7628,-73.9856,B02598
736683,9/13/2014 14:25:00,40.791,-73.977,B02682
612996,9/27/2014 15:30:00,40.7502,-73.9718,B02617
815656,9/25/2014 13:20:00,40.7424,-73.9751,B02682
743108,9/14/2014 8:26:00,40.7551,-73.9926,B02682
934344,9/17/2014 21:34:00,40.7248,-73.9807,B02764
420097,9/12/2014 6:52:00,40.7561,-73.9716,B02617
462740,9/15/2014 10:40:00,40.7136,-74.0136,B02617
739153,9/13/2014 18:46:00,40.6719,-73.9752,B02682
707385,9/9/2014 11:07:00,40.7503,-73.977,B02682
9877,9/8/2014 16:56:00,40.7534,-73.9846,B02512
63378,9/4/2014 23:39:00,40.72,-74.0054,B02598
705606,9/9/2014 5:32:00,40.7774,-73.9782,B02682
162292,9/16/2014 16:18:00,40.7668,-73.9823,B02598
935441,9/18/2014 6:28:00,40.777,-73.9454,B02764
512429,9/19/2014 6:48:00,40.7061,-74.0096,B02617
149288,9/14/2014 19:34:00,40.7562,-73.9676,B02598
503163,9/18/2014 16:17:00,40.6948,-74.1779,B02617
363553,9/7/2014 18:34:00,40.7364,-74.0014,B02617
801691,9/23/2014 7:05:00,40.7059,-74.0173,B02682
369246,9/8/2014 9:10:00,40.774,-73.8725,B02617
303283,9/3/2014 18:22:00,40.7577,-73.9845,B02617
126423,9/12/2014 11:06:00,40.7053,-74.0135,B02598
743530,9/14/2014 10:24:00,40.6948,-74.178,B02682
554047,9/22/2014 15:07:00,40.7557,-73.9707,B02617
1003599,9/27/2014 18:35:00,40.8041,-73.9466,B02764
152983,9/15/2014 12:09:00,40.717,-74.0081,B02598
954481,9/20/2014 18:21:00,40.7597,-73.9652,B02764
754483,9/16/2014 8:23:00,40.7596,-73.965,B02682
613556,9/27/2014 16:14:00,40.7336,-74.0027,B02617
529304,9/20/2014 12:26:00,40.6772,-73.9985,B02617
1024193,9/30/2014 15:14:00,40.7539,-73.9997,B02764
939853,9/18/2014 19:11:00,40.7495,-73.992,B02764
243463,9/26/2014 18:38:00,40.7405,-74.0059,B02598
467795,9/15/2014 19:03:00,40.7208,-74.01,B02617
839748,9/29/2014 8:29:00,40.7166,-74.0049,B02682
781337,9/19/2014 21:35:00,40.7639,-73.9762,B02682
729726,9/12/2014 16:11:00,40.7794,-73.9619,B02682
271298,9/30/2014 15:48:00,40.6462,-73.7899,B02598
22814,9/18/2014 22:39:00,40.7377,-74.0082,B02512
804696,9/23/2014 17:57:00,40.7545,-73.9699,B02682
556631,9/22/2014 18:58:00,40.6775,-73.9872,B02617
40680,9/2/2014 9:15:00,40.7462,-73.9905,B02598
156200,9/15/2014 19:58:00,40.7633,-73.978,B02598
1003945,9/27/2014 19:05:00,40.8254,-73.9411,B02764
913680,9/14/2014 6:16:00,40.6286,-74.0211,B02764
591143,9/25/2014 19:01:00,40.7503,-73.991,B02617
233770,9/25/2014 14:58:00,40.7514,-73.9823,B02598
1009648,9/28/2014 11:16:00,40.7202,-73.9574,B02764
731714,9/12/2014 20:02:00,40.7182,-73.8939,B02682
54560,9/4/2014 5:51:00,40.695,-74.178,B02598
155749,9/15/2014 18:58:00,40.7237,-73.9965,B02598
255517,9/28/2014 1:32:00,40.785,-73.9772,B02598
323086,9/5/2014 1:21:00,40.7344,-74.0063,B02617
477326,9/16/2014 15:57:00,40.7593,-73.9808,B02617
1013333,9/28/2014 20:31:00,40.6458,-73.7768,B02764
491917,9/17/2014 18:15:00,40.7554,-73.9796,B02617
468293,9/15/2014 19:43:00,40.6932,-73.9484,B02617
172493,9/17/2014 19:47:00,40.645,-73.7819,B02598
220786,9/23/2014 19:32:00,40.7075,-74.0072,B02598
432876,9/12/2014 23:44:00,40.7277,-74.0011,B02617
154357,9/15/2014 16:13:00,40.8056,-73.5177,B02598
239503,9/26/2014 8:31:00,40.7796,-73.9778,B02598
60659,9/4/2014 18:59:00,40.772,-73.9858,B02598
971551,9/23/2014 16:47:00,40.7481,-74.0071,B02764
318139,9/4/2014 19:00:00,40.7186,-73.9835,B02617
766712,9/17/2014 23:45:00,40.7223,-73.9943,B02682
849435,9/30/2014 21:36:00,40.7214,-73.9881,B02682
910104,9/13/2014 18:30:00,40.7223,-73.9972,B02764
392064,9/10/2014 5:18:00,40.756,-73.9645,B02617
414148,9/11/2014 18:51:00,40.6483,-73.7827,B02617
417569,9/11/2014 22:18:00,40.726,-74.0091,B02617
383871,9/9/2014 14:30:00,40.7376,-73.9897,B02617
109301,9/10/2014 13:05:00,40.7244,-73.9925,B02598
333712,9/5/2014 18:55:00,40.8311,-73.9497,B02617
740670,9/13/2014 21:24:00,40.7198,-74.0071,B02682
9567,9/8/2014 12:19:00,40.7262,-74.0075,B02512
169975,9/17/2014 15:39:00,40.731,-73.9994,B02598
651777,9/30/2014 21:19:00,40.7332,-73.9598,B02617
332225,9/5/2014 17:45:00,40.7514,-74.0066,B02617
890291,9/10/2014 13:34:00,40.7242,-73.9977,B02764
996578,9/26/2014 22:20:00,40.7191,-74.0064,B02764
926657,9/16/2014 17:45:00,40.7466,-73.9841,B02764
685584,9/6/2014 3:07:00,40.7322,-74.0079,B02682
794099,9/21/2014 18:24:00,40.7653,-73.8899,B02682
919358,9/15/2014 12:36:00,40.7604,-73.9811,B02764
575085,9/24/2014 14:47:00,40.7334,-74.0028,B02617
886537,9/9/2014 17:42:00,40.7682,-73.9855,B02764
386670,9/9/2014 17:43:00,40.7543,-73.971,B02617
31222,9/27/2014 16:43:00,40.7078,-74.0074,B02512
287637,9/2/2014 13:25:00,40.7831,-73.9789,B02617
802576,9/23/2014 10:13:00,40.7149,-74.008,B02682
699125,9/8/2014 3:04:00,40.7122,-73.966,B02682
171173,9/17/2014 17:42:00,40.7425,-73.9306,B02598
35843,9/1/2014 12:28:00,40.7739,-73.8726,B02598
278883,9/1/2014 14:54:00,40.705,-74.0089,B02617
68199,9/5/2014 16:11:00,40.7221,-73.9995,B02598
529679,9/20/2014 13:06:00,40.7182,-74.0055,B02617
546111,9/21/2014 17:37:00,40.7704,-73.9677,B02617
73498,9/6/2014 0:00:00,40.7238,-74.0096,B02598
125520,9/12/2014 8:34:00,40.7735,-73.9493,B02598
390230,9/9/2014 21:36:00,40.7682,-73.9847,B02617
42451,9/2/2014 15:08:00,40.7171,-74.0092,B02598
788873,9/20/2014 22:00:00,40.7172,-74.0048,B02682
179641,9/18/2014 17:26:00,40.7046,-74.0085,B02598
164749,9/16/2014 20:18:00,40.7422,-73.985,B02598
129815,9/12/2014 18:17:00,40.734,-73.9806,B02598
705604,9/9/2014 5:31:00,40.7219,-73.9872,B02682
538026,9/20/2014 23:10:00,40.7112,-74.0058,B02617
1012942,9/28/2014 19:24:00,40.7452,-73.9849,B02764
808657,9/24/2014 11:43:00,40.7305,-74.0068,B02682
660032,9/2/2014 17:07:00,40.7236,-73.9969,B02682
941539,9/18/2014 22:38:00,40.7257,-73.9947,B02764
123000,9/11/2014 21:35:00,40.7158,-73.9646,B02598
226843,9/24/2014 17:31:00,40.7643,-73.9797,B02598
883206,9/8/2014 22:04:00,40.7574,-73.9697,B02764
144284,9/14/2014 0:35:00,40.7227,-73.9888,B02598
432753,9/12/2014 23:36:00,40.7267,-73.9997,B02617
1021788,9/30/2014 7:59:00,40.7329,-74.0031,B02764
925517,9/16/2014 15:03:00,40.7991,-73.9685,B02764
177779,9/18/2014 14:16:00,40.7451,-73.9982,B02598
997817,9/27/2014 0:30:00,40.7752,-73.9596,B02764
630029,9/28/2014 20:41:00,40.7163,-73.9876,B02617
573923,9/24/2014 12:31:00,40.7483,-73.9838,B02617
873214,9/6/2014 18:10:00,40.728,-74.0023,B02764
556969,9/22/2014 19:30:00,40.7226,-73.9978,B02617
61425,9/4/2014 20:08:00,40.743,-73.9831,B02598
1024930,9/30/2014 16:38:00,40.7159,-73.9561,B02764
734371,9/13/2014 3:27:00,40.7093,-73.8191,B02682
942918,9/19/2014 7:54:00,40.7115,-73.956,B02764
588894,9/25/2014 16:23:00,40.7507,-73.9792,B02617
320637,9/4/2014 21:18:00,40.7533,-73.9783,B02617
414992,9/11/2014 19:36:00,40.7643,-73.9812,B02617
569841,9/23/2014 23:24:00,40.6775,-73.9983,B02617
190815,9/19/2014 19:25:00,40.731,-74.0058,B02598
721159,9/11/2014 12:16:00,40.7225,-74.0036,B02682
41125,9/2/2014 10:43:00,40.7318,-74.0043,B02598
401561,9/10/2014 19:21:00,40.7562,-73.993,B02617
622670,9/28/2014 5:02:00,40.6756,-73.9585,B02617
979362,9/24/2014 19:33:00,40.7665,-73.9784,B02764
788073,9/20/2014 20:22:00,40.7285,-73.9998,B02682
540606,9/21/2014 2:25:00,40.7219,-74.0041,B02617
594824,9/26/2014 4:34:00,40.7685,-73.9288,B02617
135044,9/13/2014 8:14:00,40.7493,-73.9118,B02598
728286,9/12/2014 11:34:00,40.741,-73.9868,B02682
816346,9/25/2014 15:25:00,40.7621,-73.9788,B02682
697985,9/7/2014 19:59:00,40.732,-73.9964,B02682
1549,9/2/2014 19:11:00,40.7329,-74.0022,B02512
42842,9/2/2014 16:03:00,40.6347,-73.9141,B02598
518930,9/19/2014 17:26:00,40.7169,-73.998,B02617
503515,9/18/2014 16:40:00,40.7358,-74.0051,B02617
198103,9/20/2014 16:35:00,40.7474,-73.8534,B02598
147204,9/14/2014 14:41:00,40.6891,-73.9551,B02598
730680,9/12/2014 18:07:00,40.7574,-73.9822,B02682
712548,9/10/2014 6:09:00,40.6735,-73.9826,B02682
409595,9/11/2014 13:45:00,40.6444,-73.7819,B02617
391430,9/10/2014 0:08:00,40.7423,-74.0045,B02617
597841,9/26/2014 11:57:00,40.7285,-73.9817,B02617
96809,9/8/2014 20:41:00,40.7376,-73.9561,B02598
759704,9/16/2014 22:31:00,40.7329,-74.0032,B02682
681335,9/5/2014 17:34:00,40.7774,-73.9567,B02682
283581,9/2/2014 5:41:00,40.7355,-74.0035,B02617
210510,9/22/2014 8:17:00,40.7791,-73.9487,B02598
345243,9/6/2014 14:49:00,40.7639,-73.9857,B02617
627257,9/28/2014 16:13:00,40.7515,-73.9935,B02617
258207,9/28/2014 14:43:00,40.7256,-74.0019,B02598
353250,9/6/2014 22:33:00,40.7513,-74.0066,B02617
224667,9/24/2014 11:38:00,40.7247,-73.9971,B02598
250868,9/27/2014 16:59:00,40.7367,-73.989,B02598
383511,9/9/2014 14:02:00,40.7541,-73.9883,B02617
712653,9/10/2014 6:31:00,40.7606,-74.0028,B02682
588485,9/25/2014 15:53:00,40.7086,-74.009,B02617
324283,9/5/2014 6:50:00,40.7768,-73.9614,B02617
401646,9/10/2014 19:26:00,40.7298,-73.9583,B02617
362121,9/7/2014 16:44:00,40.6804,-73.95,B02617
796112,9/22/2014 6:44:00,40.7267,-73.977,B02682
167515,9/17/2014 8:31:00,40.8017,-73.9704,B02598
610094,9/27/2014 10:15:00,40.6032,-74.013,B02617
645718,9/30/2014 13:13:00,40.7413,-73.9985,B02617
64583,9/5/2014 7:26:00,40.7325,-73.9961,B02598
377850,9/8/2014 22:43:00,40.7169,-73.9566,B02617
611442,9/27/2014 13:04:00,40.7179,-73.9624,B02617
252759,9/27/2014 20:15:00,40.7822,-73.9715,B02598
249705,9/27/2014 14:36:00,40.7207,-73.955,B02598
63622,9/5/2014 1:09:00,40.7466,-73.9923,B02598
482090,9/16/2014 21:18:00,40.7395,-73.9924,B02617
872374,9/6/2014 15:48:00,40.6678,-73.9764,B02764
478076,9/16/2014 16:47:00,40.706,-74.013,B02617
427366,9/12/2014 18:12:00,40.7721,-73.9523,B02617
350570,9/6/2014 20:01:00,40.7103,-73.9503,B02617
1001964,9/27/2014 16:03:00,40.7618,-73.9938,B02764
357597,9/7/2014 9:04:00,40.7462,-74.0091,B02617
168132,9/17/2014 10:33:00,40.8095,-73.9597,B02598
849444,9/30/2014 21:37:00,40.7537,-73.9787,B02682
176200,9/18/2014 9:33:00,40.7277,-73.9579,B02598
898339,9/11/2014 21:18:00,40.7704,-73.867,B02764
978806,9/24/2014 18:26:00,40.7256,-74.0041,B02764
824595,9/26/2014 20:21:00,40.715,-74.0078,B02682
21424,9/17/2014 20:09:00,40.7271,-73.9948,B02512
886065,9/9/2014 16:24:00,40.7663,-73.9525,B02764
344630,9/6/2014 14:01:00,40.7204,-73.9617,B02617
353884,9/6/2014 23:06:00,40.7605,-73.958,B02617
167856,9/17/2014 9:34:00,40.6721,-73.9739,B02598
769232,9/18/2014 12:08:00,40.6715,-73.9963,B02682
863697,9/4/2014 20:21:00,40.7095,-74.0066,B02764
395940,9/10/2014 12:47:00,40.7549,-73.9988,B02617
572959,9/24/2014 10:15:00,40.7511,-73.9902,B02617
920582,9/15/2014 17:00:00,40.7571,-74.001,B02764
931897,9/17/2014 16:23:00,40.7539,-73.9955,B02764
648574,9/30/2014 17:26:00,40.6754,-73.936,B02617
373470,9/8/2014 16:51:00,40.8905,-73.9057,B02617
761460,9/17/2014 8:57:00,40.7374,-73.9926,B02682
161738,9/16/2014 15:14:00,40.6879,-74.1813,B02598
686659,9/6/2014 10:27:00,40.6959,-73.9834,B02682
225895,9/24/2014 15:34:00,40.7177,-74.0073,B02598
324798,9/5/2014 7:40:00,40.6233,-73.962,B02617
520367,9/19/2014 18:48:00,40.7419,-73.9824,B02617
681676,9/5/2014 18:10:00,40.761,-73.9776,B02682
